timestamp,price
2025-08-18 13:30:00+00:00,205.0800018310547
2025-08-18 13:31:00+00:00,205.0800018310547
2025-08-18 13:33:00+00:00,205.0800018310547
2025-08-18 13:34:00+00:00,205.0800018310547
2025-08-18 13:35:00+00:00,205.0800018310547
2025-08-18 13:36:00+00:00,205.0800018310547
2025-08-18 13:37:00+00:00,205.0800018310547
2025-08-18 13:38:00+00:00,205.0800018310547
2025-08-18 13:39:00+00:00,205.0800018310547
2025-08-18 13:40:00+00:00,205.0800018310547
2025-08-18 13:41:00+00:00,205.0800018310547
2025-08-18 13:42:00+00:00,205.0800018310547
2025-08-18 13:43:00+00:00,205.0800018310547
2025-08-18 13:44:00+00:00,205.0800018310547
2025-08-18 13:45:00+00:00,205.0800018310547
2025-08-18 13:46:00+00:00,205.0800018310547
2025-08-18 13:47:00+00:00,205.0800018310547
2025-08-18 13:48:00+00:00,205.0800018310547
2025-08-18 13:49:00+00:00,205.0800018310547
2025-08-18 13:50:00+00:00,205.0800018310547
2025-08-18 13:51:00+00:00,205.0800018310547
2025-08-18 13:52:00+00:00,205.0800018310547
2025-08-18 13:53:00+00:00,205.0800018310547
2025-08-18 13:54:00+00:00,205.0800018310547
2025-08-18 13:55:00+00:00,205.0800018310547
2025-08-18 13:56:00+00:00,205.0800018310547
2025-08-18 13:57:00+00:00,205.0800018310547
2025-08-18 13:58:00+00:00,205.0800018310547
2025-08-18 13:59:00+00:00,205.0800018310547
2025-08-18 14:00:00+00:00,205.0800018310547
2025-08-18 14:01:00+00:00,205.0800018310547
2025-08-18 14:02:00+00:00,205.0800018310547
2025-08-18 14:03:00+00:00,205.0800018310547
2025-08-18 14:04:00+00:00,205.0800018310547
2025-08-18 14:05:00+00:00,205.0800018310547
2025-08-18 14:06:00+00:00,205.0800018310547
2025-08-18 14:07:00+00:00,205.0800018310547
2025-08-18 14:08:00+00:00,205.0800018310547
2025-08-18 14:09:00+00:00,205.0800018310547
2025-08-18 14:10:00+00:00,205.0800018310547
2025-08-18 14:11:00+00:00,205.0800018310547
2025-08-18 14:12:00+00:00,205.0800018310547
2025-08-18 14:13:00+00:00,205.0800018310547
2025-08-18 14:14:00+00:00,205.0800018310547
