timestamp,price
2024-01-01 00:00:00,100.0052712668708
2024-01-01 00:00:01,99.98661541212414
2024-01-01 00:00:02,99.99076383524934
2024-01-01 00:00:03,99.9976873273025
2024-01-01 00:00:04,100.01740807721302
2024-01-01 00:00:05,99.9913945304634
2024-01-01 00:00:06,100.02987252581151
2024-01-01 00:00:07,100.008812721082
2024-01-01 00:00:08,99.99715031770953
2024-01-01 00:00:09,99.991157404937
2024-01-01 00:00:10,100.00956049930997
2024-01-01 00:00:11,99.98593886951582
2024-01-01 00:00:12,99.99100411565065
2024-01-01 00:00:13,99.9994972012658
2024-01-01 00:00:14,99.97583327776137
2024-01-01 00:00:15,99.98823698689381
2024-01-01 00:00:16,99.97375507962118
2024-01-01 00:00:17,99.9937892278507
2024-01-01 00:00:18,99.97726896688467
2024-01-01 00:00:19,99.9944750436112
2024-01-01 00:00:20,100.00231912683516
2024-01-01 00:00:21,99.99878882955277
2024-01-01 00:00:22,99.98975326982666
2024-01-01 00:00:23,99.99140054600778
2024-01-01 00:00:24,99.98582149719634
2024-01-01 00:00:25,99.99392609544356
2024-01-01 00:00:26,100.00254639178037
2024-01-01 00:00:27,99.99684595230978
2024-01-01 00:00:28,99.97797947245692
2024-01-01 00:00:29,100.0030453697269
2024-01-01 00:00:30,99.97676012358063
2024-01-01 00:00:31,99.97375496229935
2024-01-01 00:00:32,99.98534093719653
2024-01-01 00:00:33,99.99569715749801
2024-01-01 00:00:34,99.99072720771967
2024-01-01 00:00:35,99.96636366389693
2024-01-01 00:00:36,99.99154069511805
2024-01-01 00:00:37,99.97762956334266
2024-01-01 00:00:38,99.9885652980618
2024-01-01 00:00:39,99.99959875605089
2024-01-01 00:00:40,100.0040446010347
2024-01-01 00:00:41,99.99175068174006
2024-01-01 00:00:42,99.99627945000461
2024-01-01 00:00:43,100.00003765215666
2024-01-01 00:00:44,100.00832803688917
2024-01-01 00:00:45,99.98479357284803
2024-01-01 00:00:46,99.99639342860193
2024-01-01 00:00:47,99.98902393621475
2024-01-01 00:00:48,100.02884861926286
2024-01-01 00:00:49,100.01963762714419
2024-01-01 00:00:50,100.01638273251474
2024-01-01 00:00:51,100.02759059896432
2024-01-01 00:00:52,100.01093382983524
2024-01-01 00:00:53,100.01811282040107
2024-01-01 00:00:54,100.02362128854435
2024-01-01 00:00:55,100.01157801711584
2024-01-01 00:00:56,100.02775349238185
2024-01-01 00:00:57,100.02965577034264
2024-01-01 00:00:58,100.01369725107669
