timestamp,price
2024-01-01 00:00:00,99.94058034420982
2024-01-01 00:00:01,99.94118600472781
2024-01-01 00:00:02,99.9417916652458
2024-01-01 00:00:03,99.94239732576379
2024-01-01 00:00:04,99.94300298628178
2024-01-01 00:00:05,99.94360864679977
2024-01-01 00:00:06,99.94537005894414
2024-01-01 00:00:07,99.94713147108851
2024-01-01 00:00:08,99.94889288323289
2024-01-01 00:00:09,99.95065429537725
2024-01-01 00:00:10,99.95241570752162
2024-01-01 00:00:11,99.954177119666
2024-01-01 00:00:12,99.95593853181036
2024-01-01 00:00:13,99.95769994395474
2024-01-01 00:00:14,99.95946135609911
2024-01-01 00:00:15,99.96122276824347
2024-01-01 00:00:16,99.96298418038785
2024-01-01 00:00:17,99.96474559253222
2024-01-01 00:00:18,99.96650700467659
2024-01-01 00:00:19,99.96826841682096
2024-01-01 00:00:20,99.97002982896534
2024-01-01 00:00:21,99.9717912411097
2024-01-01 00:00:22,99.97355265325407
2024-01-01 00:00:23,99.97531406539845
2024-01-01 00:00:24,99.97707547754281
2024-01-01 00:00:25,99.97883688968719
2024-01-01 00:00:26,99.98059830183156
2024-01-01 00:00:27,99.98235971397592
2024-01-01 00:00:28,99.9841211261203
2024-01-01 00:00:29,99.98588253826468
2024-01-01 00:00:30,99.98764395040904
2024-01-01 00:00:31,99.98940536255341
2024-01-01 00:00:32,99.99116677469779
2024-01-01 00:00:33,99.99292818684215
2024-01-01 00:00:34,99.99468959898653
2024-01-01 00:00:35,99.99645101113089
2024-01-01 00:00:36,99.99821242327526
2024-01-01 00:00:37,99.99997383541964
2024-01-01 00:00:38,100.001735247564
2024-01-01 00:00:39,100.00349665970838
2024-01-01 00:00:40,100.00525807185275
2024-01-01 00:00:41,100.00701948399711
2024-01-01 00:00:42,100.00878089614149
2024-01-01 00:00:43,100.01054230828586
2024-01-01 00:00:44,100.01230372043022
2024-01-01 00:00:45,100.0140651325746
2024-01-01 00:00:46,100.01582654471898
2024-01-01 00:00:47,100.01758795686334
2024-01-01 00:00:48,100.01934936900771
2024-01-01 00:00:49,100.02111078115209
2024-01-01 00:00:50,100.02287219329645
2024-01-01 00:00:51,100.02463360544083
2024-01-01 00:00:52,100.0263950175852
2024-01-01 00:00:53,100.02815642972956
2024-01-01 00:00:54,100.02991784187394
2024-01-01 00:00:55,100.03167925401831
2024-01-01 00:00:56,100.03344066616268
2024-01-01 00:00:57,100.03520207830705
2024-01-01 00:00:58,100.03696349045143
2024-01-01 00:00:59,100.03872490259579
2024-01-01 00:01:00,100.04048631474016
2024-01-01 00:01:01,100.04224772688454
2024-01-01 00:01:02,100.0440091390289
2024-01-01 00:01:03,100.04577055117328
2024-01-01 00:01:04,100.04753196331765
2024-01-01 00:01:05,100.04929337546201
2024-01-01 00:01:06,100.05105478760639
2024-01-01 00:01:07,100.05281619975077
2024-01-01 00:01:08,100.05457761189513
2024-01-01 00:01:09,100.0563390240395
2024-01-01 00:01:10,100.05810043618388
2024-01-01 00:01:11,100.05986184832824
2024-01-01 00:01:12,100.06162326047262
2024-01-01 00:01:13,100.06338467261699
2024-01-01 00:01:14,100.06514608476135
2024-01-01 00:01:15,100.06690749690573
2024-01-01 00:01:16,100.06866393068714
2024-01-01 00:01:17,100.07040542939836
2024-01-01 00:01:18,100.072122049713
2024-01-01 00:01:19,100.07380387954107
2024-01-01 00:01:20,100.0754410559223
2024-01-01 00:01:21,100.07702378292355
2024-01-01 00:01:22,100.07854234950638
2024-01-01 00:01:23,100.07998714732989
2024-01-01 00:01:24,100.08134868845372
2024-01-01 00:01:25,100.08261762290552
2024-01-01 00:01:26,100.08378475607678
2024-01-01 00:01:27,100.08484106591082
2024-01-01 00:01:28,100.08577771984648
2024-01-01 00:01:29,100.08658609148102
2024-01-01 00:01:30,100.08725777691585
2024-01-01 00:01:31,100.08778461074866
2024-01-01 00:01:32,100.0881586816763
2024-01-01 00:01:33,100.08837234767263
2024-01-01 00:01:34,100.08841825070624
2024-01-01 00:01:35,100.08828933096389
2024-01-01 00:01:36,100.08797884054596
2024-01-01 00:01:37,100.08748035660113
2024-01-01 00:01:38,100.08678779386861
2024-01-01 00:01:39,100.08589541659747
2024-01-01 00:01:40,100.08479784981353
2024-01-01 00:01:41,100.08349008990619
2024-01-01 00:01:42,100.08196751450836
2024-01-01 00:01:43,100.08022589164483
2024-01-01 00:01:44,100.0782613881259
2024-01-01 00:01:45,100.07607057716471
2024-01-01 00:01:46,100.07365044519888
2024-01-01 00:01:47,100.07099839789869
2024-01-01 00:01:48,100.06811226534649
2024-01-01 00:01:49,100.06499030637357
2024-01-01 00:01:50,100.06163121204357
2024-01-01 00:01:51,100.05803410827278
2024-01-01 00:01:52,100.05419855758112
2024-01-01 00:01:53,100.05012455996857
2024-01-01 00:01:54,100.04581255291524
